"accountId","playerName","gameMode","assists","boosts","dBNOs","dailyKills","dailyWins","damageDealt","days","headshotKills","heals","killPoints","kills","longestKill","longestTimeSurvived","losses","maxKillStreaks","mostSurvivalTime","rankPoints","rankPointsTitle","revives","rideDistance","roadKills","roundMostKills","roundsPlayed","suicides","swimDistance","teamKills","timeSurvived","top10s","vehicleDestroys","walkDistance","weaponsAcquired","weeklyKills","weeklyWins","winPoints","wins"
"account.6ad9e04f401347e8a1a74abb03e9b04e","konwkonw14","squad",463,3362,1545,11,0,223732.88,213,368,1839,0,1530,674.48065,1952,1124,4,1952,0,"",303,815972.44,9,13,1165,10,2081.372,15,684404,365,21,939822,5756,11,0,0,49
"account.6ad9e04f401347e8a1a74abb03e9b04e","konwkonw14","squad-fpp",1,4,0,0,0,285.097,1,0,1,0,0,0,937,1,0,937,0,"",0,0,0,0,1,1,0,0,937,1,0,1702.9882,11,0,0,0,0
"account.56b1809b06c84e0c9805b6f45f813791","Janel_","duo",310,2983,1411,5,0,279343.56,113,490,1921,0,2015,560.61017,1707,968,4,1707,0,"",303,1229224.8,15,19,1005,24,2102.7095,9,615418,224,39,687329,6621,18,0,0,38
"account.56b1809b06c84e0c9805b6f45f813791","Janel_","duo-fpp",0,10,2,8,1,925.3059,1,2,11,0,8,241.9289,1549,0,2,1549,0,"",3,4099.79,0,8,1,0,0,0,1549,1,0,2062.246,6,8,1,0,1
"account.56b1809b06c84e0c9805b6f45f813791","Janel_","solo",0,274,0,1,0,27299.703,44,70,184,0,251,494.654,1546,115,5,1546,0,"",1,186523.11,9,12,118,10,2699.899,0,67299,12,4,69535.28,606,1,0,0,3
"account.56b1809b06c84e0c9805b6f45f813791","Janel_","solo-fpp",0,0,0,3,0,957.51086,3,1,0,0,8,36.252758,775,8,3,775,0,"",0,6829.4814,0,3,8,1,0,0,1431,0,0,639.7445,10,8,0,0,0
"account.56b1809b06c84e0c9805b6f45f813791","Janel_","squad",1087,5669,3439,17,0,505488.38,197,727,4171,0,3445,618.93317,1883.111,1779,5,1883.111,0,"",714,2294125.2,28,18,1856,26,4729.942,24,1227471.6,706,67,1424044,12833,136,4,0,117
"account.56b1809b06c84e0c9805b6f45f813791","Janel_","squad-fpp",22,140,70,0,0,10122.81,12,18,93,0,74,393.85104,1662,46,3,1662,0,"",21,49913.418,0,6,51,2,95.995026,1,35469.773,20,0,42532.676,219,0,0,0,5
"account.e672f73b5c614b998edf313beddc6281","Chaoyang_gege","duo",75,475,257,3,0,50192.656,55,93,358,0,394,301.7751,1912,309,3,1912,0,"",60,133337.8,1,13,313,2,942.2073,2,152637.97,54,0,213484.88,1432,13,0,0,4
"account.e672f73b5c614b998edf313beddc6281","Chaoyang_gege","duo-fpp",3,20,14,7,0,2833.0408,5,3,21,0,17,347.82825,832,24,2,832,0,"",4,0,0,6,24,0,0,0,6196.036,4,0,6487.828,80,7,0,0,0
"account.e672f73b5c614b998edf313beddc6281","Chaoyang_gege","solo",0,47,0,13,0,5382.37,21,14,41,0,56,150.45128,1264.151,48,2,1264.151,0,"",0,10843.824,0,13,49,0,110.52211,0,23374.762,4,1,28776.473,215,13,0,0,1
"account.e672f73b5c614b998edf313beddc6281","Chaoyang_gege","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.e672f73b5c614b998edf313beddc6281","Chaoyang_gege","squad",318,1190,1095,9,0,150609.55,98,304,1025,0,1229,407.38892,2086,696,5,2086,0,"",197,335234.88,14,20,733,5,3676.9497,15,388445.66,204,5,545053.75,3475,24,0,0,45
"account.e672f73b5c614b998edf313beddc6281","Chaoyang_gege","squad-fpp",6,31,21,2,0,3291.943,6,4,17,0,25,127.958954,1302,21,2,1302,0,"",4,3976.626,0,8,22,1,0,1,8237.658,9,0,13007.354,92,13,1,0,1
"account.dd1e77726caf4019a4e2eeed45ca2e81","Loki-8-","duo",411,3786,1513,7,0,316804.25,186,560,1905,0,2411,404.67868,1661,1086,5,1661,0,"",312,936829.5,21,20,1162,22,5125.8687,6,786956,381,33,1158008.9,7076,7,0,0,84
"account.dd1e77726caf4019a4e2eeed45ca2e81","Loki-8-","duo-fpp",7,23,15,12,0,2748.148,3,5,9,0,23,343.54794,1528,5,3,1528,0,"",2,13661.797,0,12,5,0,0,0,4499,3,0,5477.5874,52,12,0,0,0
"account.dd1e77726caf4019a4e2eeed45ca2e81","Loki-8-","solo",0,378,0,1,0,31354.902,34,94,110,0,291,423.2019,1726,87,3,1726,0,"",0,222483.14,13,19,97,3,931.85236,0,85726,37,3,96823.15,542,1,0,0,10
"account.dd1e77726caf4019a4e2eeed45ca2e81","Loki-8-","solo-fpp",0,1,0,2,0,231.02,1,2,3,0,2,74.65044,677,1,1,677,0,"",0,1724.8777,0,2,1,0,0,0,677,0,0,1153.2168,4,2,0,0,0
"account.dd1e77726caf4019a4e2eeed45ca2e81","Loki-8-","squad",775,5830,2924,23,1,423086,278,714,3473,0,2804,481.28372,1793,1874,7,1793,0,"",616,2494723,33,19,1946,21,13424.492,27,1398266,817,62,1645149.2,11986,79,2,0,90
"account.dd1e77726caf4019a4e2eeed45ca2e81","Loki-8-","squad-fpp",4,32,21,4,0,2240.6724,5,4,4,0,23,261.02353,1791,7,2,1791,0,"",2,12994.158,0,15,8,0,0,0,8665,5,0,10785.989,63,4,0,0,1
"account.8d917c29a90c46b1a3fe9f0d60bf993f","NL-BulletKinG","duo",114,1140,293,19,0,68467.086,69,111,770,0,422,401.41757,1669,341,2,1669,0,"",89,623901.06,2,8,348,4,656.3508,1,256860,93,14,316741.25,2750,36,1,0,10
"account.8d917c29a90c46b1a3fe9f0d60bf993f","NL-BulletKinG","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8d917c29a90c46b1a3fe9f0d60bf993f","NL-BulletKinG","solo",0,276,0,1,0,31964.838,40,67,152,0,288,524.82574,1627,101,3,1627,0,"",0,128188.11,4,20,106,1,495.36636,0,63175,20,2,85883.72,693,1,0,0,5
"account.8d917c29a90c46b1a3fe9f0d60bf993f","NL-BulletKinG","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.8d917c29a90c46b1a3fe9f0d60bf993f","NL-BulletKinG","squad",949,5662,2272,32,0,355286.94,155,539,4613,0,2171,617.96716,1699,1768,4,1699,0,"",647,2838268.5,16,12,1828,27,3297.4343,16,1328709,745,76,1502058.1,13454,210,7,0,100
"account.8d917c29a90c46b1a3fe9f0d60bf993f","NL-BulletKinG","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.ffbbe31f30bc46f1a76c4d5bc0268e35","PaPaland_","duo",495,3658,1851,0,0,397548.1,411,610,2656,0,3038,819.49335,1973.407,1987,7,1973.407,0,"",225,1293294.9,21,20,2043,35,6215.0664,35,1198363.4,484,59,1969221,9510,3,0,0,67
"account.ffbbe31f30bc46f1a76c4d5bc0268e35","PaPaland_","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.ffbbe31f30bc46f1a76c4d5bc0268e35","PaPaland_","solo",112,4446,8,7,0,452383.03,555,859,2689,0,3972,863.2054,1968.317,1899,9,1968.317,0,"",0,1554772.2,41,20,1953,37,9978.681,24,1230131.6,342,60,1981849.6,8913,7,0,0,55
"account.ffbbe31f30bc46f1a76c4d5bc0268e35","PaPaland_","solo-fpp",1,26,0,9,0,1607.4321,4,1,2,0,20,318.7497,1504.132,2,3,1504.132,1500,"",0,4676.649,1,9,4,0,0,0,3890.96,3,0,8005.698,42,9,0,0,2
"account.ffbbe31f30bc46f1a76c4d5bc0268e35","PaPaland_","squad",2047,8581,6121,14,2,925189.44,661,1264,7774,0,6525,620.126,2004.945,4973,10,2004.945,0,"",1065,3934744.8,42,24,5162,75,16655.965,78,3223072,2065,121,5478639.5,26775,50,3,0,281
"account.ffbbe31f30bc46f1a76c4d5bc0268e35","PaPaland_","squad-fpp",1,13,13,10,0,1986.201,2,5,10,0,10,47.60024,1339.108,13,3,1339.108,1500,"",2,0,0,3,13,0,0,0,4361.411,4,0,8134.718,36,10,0,0,0
"account.9d35b30f18a946ea8b465b84f7915a3c","L5228","duo",29,450,134,0,0,25111.992,42,59,330,0,179,378.01874,2179,265,2,2179,0,"",34,129929.234,0,9,268,6,1302.5942,0,139475,44,3,170135.06,1324,0,0,0,4
"account.9d35b30f18a946ea8b465b84f7915a3c","L5228","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9d35b30f18a946ea8b465b84f7915a3c","L5228","solo",0,52,0,0,0,2608.9126,16,11,38,0,22,121.58182,1720,46,2,1720,0,"",0,23529.707,0,7,46,1,55.269623,0,17784,3,0,23824.469,160,0,0,0,0
"account.9d35b30f18a946ea8b465b84f7915a3c","L5228","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9d35b30f18a946ea8b465b84f7915a3c","L5228","squad",610,3893,1687,3,1,234437.12,138,427,3289,0,1662,448.61414,1946,1658,4,1946,0,"",522,1409512.8,13,12,1718,39,3013.299,17,1098586,594,38,1435236.4,11010,107,3,0,91
"account.9d35b30f18a946ea8b465b84f7915a3c","L5228","squad-fpp",0,6,1,0,0,278.75812,1,0,3,0,0,0,1042,3,0,1042,0,"",0,3715.5044,0,0,3,0,0,1,1355,1,0,1764.3766,18,0,0,0,0
"account.9925376509b54ac8ab67d3ff102da2dc","Baby-NaNa1","duo",96,467,283,3,0,57100.574,67,80,782,0,421,244.47057,1636,509,5,1636,0,"",85,293349.2,11,11,512,6,1428.7056,3,234277,59,6,245302.08,2324,3,0,0,6
"account.9925376509b54ac8ab67d3ff102da2dc","Baby-NaNa1","duo-fpp",0,7,8,9,0,1458.4619,1,1,4,0,9,214.16736,748,7,2,748,0,"",2,102.249695,0,6,7,0,0,0,1935,1,0,2387.116,29,9,0,0,0
"account.9925376509b54ac8ab67d3ff102da2dc","Baby-NaNa1","solo",0,37,0,3,0,4980.7437,10,14,18,0,44,234.892,1448,40,2,1448,0,"",0,14386.259,1,6,40,0,0,0,15873,3,0,13535.795,158,3,0,0,0
"account.9925376509b54ac8ab67d3ff102da2dc","Baby-NaNa1","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.9925376509b54ac8ab67d3ff102da2dc","Baby-NaNa1","squad",206,467,562,0,0,72473.59,57,117,979,0,612,376.58093,1582,538,4,1582,0,"",150,332461.47,6,12,548,4,1604.5576,7,257783,127,12,279928.78,2469,16,0,0,17
"account.9925376509b54ac8ab67d3ff102da2dc","Baby-NaNa1","squad-fpp",5,6,15,0,0,2094.582,4,5,12,0,20,98.351456,1306,10,5,1306,0,"",3,4496.502,0,16,11,0,0,0,4367,2,0,7397.7896,40,0,0,0,1
"account.eb4f31588ea146ec9678fdfad8d107b4","CTG_Soul","duo",43,452,97,17,1,23522.084,50,35,299,0,164,458.83136,1762,203,3,1762,0,"",42,289947.7,0,11,210,6,1214.2201,1,160269.58,60,2,206633.92,1157,17,1,0,7
"account.eb4f31588ea146ec9678fdfad8d107b4","CTG_Soul","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.eb4f31588ea146ec9678fdfad8d107b4","CTG_Soul","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.eb4f31588ea146ec9678fdfad8d107b4","CTG_Soul","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.eb4f31588ea146ec9678fdfad8d107b4","CTG_Soul","squad",886,4927,1797,19,0,289692.47,282,451,3434,0,1986,568.43964,1882,1752,5,1882,0,"",638,2899612.8,30,17,1877,53,6997.674,15,1534039.8,874,49,2041653.6,11141,62,0,0,149
"account.eb4f31588ea146ec9678fdfad8d107b4","CTG_Soul","squad-fpp",5,40,11,0,0,2207.7126,8,2,34,0,7,132.97675,1259,15,2,1259,0,"",12,27289.479,0,3,15,0,0,1,11070,6,0,12985.794,115,0,0,0,0
"account.fe30302da065438a93b28b9f23c5343d","b7zsmvcm4","duo",48,357,199,67,0,39712.676,14,57,254,0,305,250.90387,1544,150,3,1544,0,"",35,57947.945,0,11,153,0,2.2436454,0,64802,24,1,101262.63,818,70,0,0,3
"account.fe30302da065438a93b28b9f23c5343d","b7zsmvcm4","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.fe30302da065438a93b28b9f23c5343d","b7zsmvcm4","solo",0,373,2,1,0,40077.37,26,63,145,0,359,452.86578,1452,139,3,1452,0,"",1,116754.79,5,13,139,2,162.88257,0,62135,4,2,90252.73,812,23,0,0,0
"account.fe30302da065438a93b28b9f23c5343d","b7zsmvcm4","solo-fpp",0,14,0,8,0,2236.77,3,0,11,0,22,177.02592,1321,3,2,1321,0,"",0,0,0,8,3,2,0,0,2304,1,0,2292.8413,30,22,0,0,0
"account.fe30302da065438a93b28b9f23c5343d","b7zsmvcm4","squad",670,3370,2337,1,0,321174.9,48,429,2319,0,2427,416.28098,1724,1383,4,1724,0,"",363,719556.25,3,27,1413,4,1946.409,7,616393,354,9,774902.56,7340,1,0,0,54
"account.fe30302da065438a93b28b9f23c5343d","b7zsmvcm4","squad-fpp",78,506,367,7,1,51447.07,14,63,322,0,406,375.44836,1553,156,4,1553,0,"",39,111598.6,4,25,169,0,175.55264,0,86341,37,2,119863.2,1069,7,1,0,19
"account.036db92bee2044b4b40bb85c34981797","Xfei_sama","duo",63,433,244,0,0,44876.117,51,90,368,0,303,406.99744,1648,311,3,1648,0,"",61,143399.03,2,8,312,3,28.514019,2,130702.766,25,4,138442.33,1524,4,0,0,1
"account.036db92bee2044b4b40bb85c34981797","Xfei_sama","duo-fpp",0,0,0,0,0,0,1,0,2,0,0,0,182,1,0,182,0,"",0,0,0,0,1,0,0,0,182,0,0,166.71284,4,0,0,0,0
"account.036db92bee2044b4b40bb85c34981797","Xfei_sama","solo",0,85,0,9,0,6551.1787,17,16,63,0,66,181.65195,1545.598,43,2,1545.598,0,"",0,20576.158,1,10,43,3,456.41095,0,25706.508,4,0,35121.176,271,9,0,0,0
"account.036db92bee2044b4b40bb85c34981797","Xfei_sama","solo-fpp",0,19,0,1,0,2111.2349,6,9,14,0,21,186.08275,1330,13,3,1330,0,"",0,9602.504,0,11,13,2,0,0,8617,3,0,7067.2124,78,6,0,0,0
"account.036db92bee2044b4b40bb85c34981797","Xfei_sama","squad",143,807,607,0,2,84417.08,85,201,761,0,674,439.2136,1715,407,6,1715,0,"",117,360629.06,10,18,423,11,1018.9951,11,251069.94,116,9,289036.28,2257,12,6,0,32
"account.036db92bee2044b4b40bb85c34981797","Xfei_sama","squad-fpp",1,0,2,2,0,422.86,2,2,0,0,3,12.503844,546.787,2,2,546.787,0,"",0,0,0,2,2,0,0,0,645.787,0,0,668.6947,6,2,0,0,0
"account.3093b88dcd744bec98cc7c02da49f62d","PUBG_YbLco","duo",7,61,30,4,0,5430.0005,7,8,30,0,43,228.59412,1453,29,2,1453,0,"",3,19512.037,0,10,30,1,0,0,14528,5,0,18307.664,187,4,0,0,2
"account.3093b88dcd744bec98cc7c02da49f62d","PUBG_YbLco","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.3093b88dcd744bec98cc7c02da49f62d","PUBG_YbLco","solo",0,3,0,0,0,68.69434,2,0,1,0,0,0,609,2,0,609,0,"",0,5159.479,0,0,2,1,0,0,1173,0,0,1418.532,18,0,0,0,0
"account.3093b88dcd744bec98cc7c02da49f62d","PUBG_YbLco","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.3093b88dcd744bec98cc7c02da49f62d","PUBG_YbLco","squad",947,6447,3186,35,1,458221.16,101,701,3654,0,3427,554.94147,1732,2109,8,1732,0,"",633,2317086,86,22,2202,37,1969.9656,15,1352859,764,68,1626903.8,12986,117,5,0,146
"account.3093b88dcd744bec98cc7c02da49f62d","PUBG_YbLco","squad-fpp",18,135,70,1,0,10040.748,11,23,74,0,85,377.56433,1561,37,4,1561,0,"",10,63853.49,6,12,45,0,130.96025,1,29371,18,0,50904.04,246,24,2,0,9
"account.0702fa96820a4f1fbdb053e176a18716","NOEZE99","duo",55,492,174,13,0,39515.45,30,63,252,0,304,326.4088,1630,138,3,1630,0,"",55,131279.34,2,12,143,0,14.028197,0,75669,27,4,106746.55,692,13,0,0,7
"account.0702fa96820a4f1fbdb053e176a18716","NOEZE99","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.0702fa96820a4f1fbdb053e176a18716","NOEZE99","solo",0,1990,9,11,1,127364.3,78,248,518,0,1060,448.55496,1600,422,3,1600,0,"",1,413665.25,2,15,438,2,1324.9907,0,260496,62,17,404480.78,2209,11,1,0,16
"account.0702fa96820a4f1fbdb053e176a18716","NOEZE99","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.0702fa96820a4f1fbdb053e176a18716","NOEZE99","squad",1604,7773,3549,4,1,537476.7,170,793,4310,0,3769,522.68677,1649,2367,5,1649,0,"",889,2691597.2,10,14,2482,9,2911.9968,17,1434934,984,80,2072602.9,11016,4,1,0,185
"account.0702fa96820a4f1fbdb053e176a18716","NOEZE99","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.db044eb4abc2420b9ffad2976b025524","zfqxyigi8s74","duo",6,87,30,3,0,6393.1553,6,9,60,0,37,149.80922,1601,41,2,1601,0,"",7,44553.848,1,5,41,1,93.928185,0,23330,6,0,23780.07,196,3,0,0,0
"account.db044eb4abc2420b9ffad2976b025524","zfqxyigi8s74","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.db044eb4abc2420b9ffad2976b025524","zfqxyigi8s74","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.db044eb4abc2420b9ffad2976b025524","zfqxyigi8s74","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.db044eb4abc2420b9ffad2976b025524","zfqxyigi8s74","squad",166,1052,610,14,0,83551.266,16,138,684,0,607,387.85257,1580,415,4,1580,0,"",148,432096.03,5,11,417,5,100.699295,10,254737,123,20,240178.81,2296,94,1,0,7
"account.db044eb4abc2420b9ffad2976b025524","zfqxyigi8s74","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.28ebb502ae3a4dc7a3373b48925fdd04","DaGaGa_LaoDa","duo",148,1445,554,26,1,118845.984,74,188,890,0,878,330.887,1613,625,4,1613,0,"",120,93922.01,2,9,639,21,318.6744,3,298899,117,2,426647.88,2737,31,1,0,15
"account.28ebb502ae3a4dc7a3373b48925fdd04","DaGaGa_LaoDa","duo-fpp",1,3,0,1,0,176.659,2,1,3,0,2,156.27788,813,2,1,813,0,"",0,2675.0168,0,1,2,0,0,0,953,1,0,957.1699,8,1,0,0,1
"account.28ebb502ae3a4dc7a3373b48925fdd04","DaGaGa_LaoDa","solo",0,20,0,0,0,905.7705,5,4,3,0,9,74.7673,1458,7,1,1458,0,"",0,634.0232,0,3,7,0,0,0,3117,1,0,2882.0234,29,0,0,0,0
"account.28ebb502ae3a4dc7a3373b48925fdd04","DaGaGa_LaoDa","solo-fpp",0,0,0,0,0,0,1,0,0,0,0,0,152,1,0,152,0,"",0,0,0,0,1,0,0,0,152,0,0,0,0,0,0,0,0
"account.28ebb502ae3a4dc7a3373b48925fdd04","DaGaGa_LaoDa","squad",1612,7057,4809,8,0,697566.94,196,992,5836,0,5339,368.9789,1589,4026,5,1589,0,"",1098,460245.38,1,15,4098,54,4336.069,50,1667249,1049,22,1856268.6,14817,8,0,0,120
"account.28ebb502ae3a4dc7a3373b48925fdd04","DaGaGa_LaoDa","squad-fpp",0,0,1,6,0,266.16327,1,0,0,0,6,35.925552,310,1,4,310,0,"",0,348.23007,0,6,1,0,0,0,310,0,0,502.67932,2,6,0,0,0
"account.0d9329d9c1b1400d9493f2dbadb582c2","zhuluolaobing123","duo",1,8,1,0,0,74.22,2,0,1,0,1,51.355057,1427,3,1,1427,0,"",0,2925.6619,0,1,3,0,0,0,2856,2,0,3507.495,14,1,0,0,0
"account.0d9329d9c1b1400d9493f2dbadb582c2","zhuluolaobing123","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.0d9329d9c1b1400d9493f2dbadb582c2","zhuluolaobing123","solo",0,9,0,4,0,415.5374,1,1,0,0,4,139.2987,1197,2,1,1197,0,"",0,5149.837,0,2,2,0,0,0,2069,0,0,2895.292,15,4,0,0,0
"account.0d9329d9c1b1400d9493f2dbadb582c2","zhuluolaobing123","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.0d9329d9c1b1400d9493f2dbadb582c2","zhuluolaobing123","squad",167,1779,485,26,0,80011.625,25,110,1149,0,474,564.57697,1643,465,3,1643,0,"",126,708875.6,2,9,487,9,2076.6963,7,409404,244,11,542892.4,3468,71,4,0,31
"account.0d9329d9c1b1400d9493f2dbadb582c2","zhuluolaobing123","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.4c7767115c6f4dd6a0dab5ff88efe7dc","HuYa16208092","duo",6,55,51,1,0,9355.318,6,20,84,0,76,443.25052,1613,49,2,1613,0,"",4,40228.574,0,11,49,0,17.214266,0,25413.035,5,0,32814.758,181,1,0,0,0
"account.4c7767115c6f4dd6a0dab5ff88efe7dc","HuYa16208092","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.4c7767115c6f4dd6a0dab5ff88efe7dc","HuYa16208092","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.4c7767115c6f4dd6a0dab5ff88efe7dc","HuYa16208092","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.4c7767115c6f4dd6a0dab5ff88efe7dc","HuYa16208092","squad",312,1185,907,15,0,136458.6,84,231,1555,0,938,346.6,1858.008,862,4,1858.008,0,"",145,508121.66,8,12,875,16,1141.3539,12,512159.78,233,13,755455.3,3721,17,0,0,20
"account.4c7767115c6f4dd6a0dab5ff88efe7dc","HuYa16208092","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.7a5cb12ff4734eadb58e9cb94cba762a","ayyyy333","duo",5,62,28,4,0,6304.464,9,15,48,0,44,201.2759,1453,38,2,1453,0,"",10,22848.455,0,4,39,2,0,0,19755,6,1,21729.084,215,4,0,0,2
"account.7a5cb12ff4734eadb58e9cb94cba762a","ayyyy333","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.7a5cb12ff4734eadb58e9cb94cba762a","ayyyy333","solo",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.7a5cb12ff4734eadb58e9cb94cba762a","ayyyy333","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.7a5cb12ff4734eadb58e9cb94cba762a","ayyyy333","squad",879,4252,2670,18,0,421087.7,86,642,3634,0,2845,378.58716,1719,2330,4,1719,0,"",681,1232966.2,11,11,2379,23,4483.566,20,1366606,750,24,1718720.8,12087,18,0,0,80
"account.7a5cb12ff4734eadb58e9cb94cba762a","ayyyy333","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.c90b7538eeee416ba9c49f31cec1d1e1","Emma-ine","duo",37,368,138,5,0,29565.668,17,43,213,0,205,185.39061,1593,127,3,1593,0,"",31,140506.64,3,11,131,0,61.677986,1,71682,22,2,92947.05,956,53,2,0,4
"account.c90b7538eeee416ba9c49f31cec1d1e1","Emma-ine","duo-fpp",0,2,2,7,0,670.3722,1,4,2,0,7,227.6884,711,2,2,711,0,"",0,0,0,4,2,0,0,0,1046,1,0,2379.3708,19,7,0,0,0
"account.c90b7538eeee416ba9c49f31cec1d1e1","Emma-ine","solo",0,18,0,2,0,2017.489,4,4,6,0,19,51.1157,1287,6,2,1287,0,"",0,9877.646,2,13,6,1,0.8598409,0,3385,0,0,4879.8203,38,2,0,0,0
"account.c90b7538eeee416ba9c49f31cec1d1e1","Emma-ine","solo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.c90b7538eeee416ba9c49f31cec1d1e1","Emma-ine","squad",294,2278,951,41,0,135064.77,44,214,1628,0,892,591.51154,1714,749,7,1714,0,"",236,863450.9,6,11,777,9,1188.3042,9,478459,260,14,545079.4,5298,91,1,0,35
"account.c90b7538eeee416ba9c49f31cec1d1e1","Emma-ine","squad-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"account.98d730df14b74deabd19c04e1e7e6e32","Sakura----Love","duo",42,401,210,2,0,45329.332,33,75,178,0,358,438.2676,1420,147,3,1420,0,"",28,34173.273,0,12,155,6,102.452194,1,99316.2,69,0,194345.14,717,2,0,0,8
"account.98d730df14b74deabd19c04e1e7e6e32","Sakura----Love","duo-fpp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
